watch_id,user_id,movie_id,watch_date,watch_duration_pct,device
44753,298,3752,2026-05-25,61.27,TV
44754,298,3784,2026-05-21,22.55,TV
44755,298,3785,2026-05-20,19.89,TV
44756,298,3791,2026-05-29,69.21,TV
44757,298,3793,2025-11-27,46.49,TV
44758,298,3821,2025-10-29,39.22,TV
44759,298,3825,2026-09-05,33.29,TV
44760,298,3852,2025-09-13,66.07,TV
44761,298,3861,2025-09-15,15.35,TV
44762,298,3863,2025-12-23,62.46,TV
44763,298,3868,2026-04-03,58.35,TV
44764,298,3897,2025-11-21,79.19,TV
44765,298,3948,2026-07-22,37.4,TV
44766,298,3949,2026-02-12,54.18,TV
44767,298,3955,2025-10-02,25.62,TV
44768,298,3967,2026-01-13,51.46,TV
44769,298,3968,2026-02-12,47.08,TV
44770,298,3977,2026-03-08,12.04,TV
44771,298,3979,2026-01-24,56.82,TV
44772,298,3981,2025-10-08,6.71,TV
44773,298,3984,2026-05-12,56.8,TV
44774,298,3987,2026-08-17,5.0,TV
44775,298,3994,2025-09-27,37.43,TV
44776,298,3996,2026-05-01,69.99,TV
44777,298,4011,2026-06-18,62.55,TV
44778,298,4014,2026-07-24,58.15,TV
44779,298,4015,2025-10-16,47.53,TV
44780,298,4018,2026-08-25,30.07,TV
44781,298,4020,2026-05-28,26.37,TV
44782,298,4022,2025-11-29,62.7,TV
44783,298,4027,2026-01-31,63.22,TV
44784,298,4036,2026-03-23,44.66,TV
44785,298,4069,2026-06-04,5.0,TV
44786,298,4085,2025-11-26,49.04,TV
44787,298,4102,2025-11-01,67.8,TV
44788,298,4149,2026-07-11,38.28,TV
44789,298,4153,2025-09-15,5.0,TV
44790,298,4167,2026-07-05,9.99,TV
44791,298,4223,2025-11-24,44.9,TV
44792,298,4226,2025-10-08,59.64,TV
44793,298,4228,2026-06-25,66.03,TV
44794,298,4238,2026-09-02,40.42,TV
44795,298,4246,2025-10-16,52.81,TV
44796,298,4247,2026-07-16,51.48,TV
44797,298,4248,2025-09-20,9.94,TV
44798,298,4255,2025-11-22,59.18,TV
44799,298,4270,2026-01-19,33.56,TV
44800,298,4299,2025-12-31,21.85,TV
44801,298,4306,2026-03-19,52.39,TV
44802,298,4340,2025-10-06,29.74,TV
44803,298,4343,2026-05-13,33.72,TV
44804,298,4344,2025-12-31,49.3,TV
44805,298,4388,2026-05-31,43.31,TV
44806,298,4447,2026-08-23,28.84,TV
44807,298,4448,2026-04-10,48.8,TV
44808,298,4489,2026-01-10,46.91,TV
44809,298,4558,2026-01-26,72.44,TV
44810,298,4571,2025-12-02,43.97,TV
44811,298,4639,2026-06-28,5.0,TV
44812,298,4641,2026-03-16,77.17,TV
44813,298,4643,2026-06-16,30.55,TV
44814,298,4700,2025-09-11,6.08,TV
44815,298,4718,2026-01-17,61.25,TV
44816,298,4720,2026-05-14,8.57,TV
44817,298,4733,2025-09-26,56.37,TV
44818,298,4734,2025-09-15,95.9,TV
44819,298,4757,2026-01-20,48.89,TV
44820,298,4823,2025-12-21,21.01,TV
44821,298,4845,2026-03-14,19.77,TV
44822,298,4873,2026-05-25,52.77,TV
44823,298,4878,2025-12-09,68.91,TV
44824,298,4886,2025-09-17,50.95,TV
44825,298,4890,2025-11-08,52.11,TV
44826,298,4896,2025-11-14,60.4,TV
44827,298,4900,2026-06-19,49.71,TV
44828,298,4958,2025-12-10,21.5,TV
44829,298,4963,2025-10-15,58.18,TV
44830,298,4973,2025-12-10,67.03,TV
44831,298,4974,2026-02-25,9.61,TV
44832,298,4975,2026-06-21,43.25,TV
44833,298,4979,2026-07-04,69.24,TV
44834,298,4980,2025-10-06,52.17,TV
44835,298,4989,2026-04-01,24.92,TV
44836,298,4992,2025-11-01,18.39,TV
44837,298,4993,2026-01-12,63.58,TV
44838,298,4994,2026-06-07,25.94,TV
44839,298,4995,2025-12-27,68.15,TV
44840,298,5014,2026-09-07,8.53,TV
44841,298,5025,2025-10-08,45.96,TV
44842,298,5047,2025-12-05,58.31,TV
44843,298,5110,2026-06-08,81.04,TV
44844,298,5128,2026-06-27,33.22,TV
44845,298,5151,2025-10-19,57.67,TV
44846,298,5218,2026-01-29,22.16,TV
44847,298,5219,2026-03-25,24.93,TV
44848,298,5220,2026-06-23,5.46,TV
44849,298,5225,2026-08-30,66.65,TV
44850,298,5254,2026-01-21,47.11,TV
44851,298,5266,2026-07-04,14.65,TV
44852,298,5283,2026-08-26,32.74,TV
44853,298,5299,2026-01-02,7.8,TV
44854,298,5313,2026-04-16,5.0,TV
44855,298,5349,2025-10-07,56.82,TV
44856,298,5363,2026-08-10,40.31,TV
44857,298,5377,2025-11-11,37.79,TV
44858,298,5378,2026-02-27,59.28,TV
44859,298,5401,2025-12-25,41.14,TV
44860,298,5419,2025-09-12,15.17,TV
44861,298,5445,2026-05-03,47.27,TV
44862,298,5459,2026-05-24,30.23,TV
44863,298,5481,2026-06-01,47.67,TV
44864,298,5502,2025-10-23,34.82,TV
44865,298,5505,2026-02-23,38.8,TV
44866,298,5524,2025-11-11,26.49,TV
44867,298,5528,2026-06-12,17.39,TV
44868,298,5530,2026-04-25,5.0,TV
44869,298,5564,2026-07-19,7.97,TV
44870,298,5573,2026-06-03,18.36,TV
44871,298,5608,2026-01-29,46.88,TV
44872,298,5618,2026-04-16,73.95,TV
44873,298,5620,2025-11-18,5.0,TV
44874,298,5668,2026-05-14,31.08,TV
44875,298,5673,2025-10-20,56.22,TV
44876,298,5784,2026-01-19,5.0,TV
44877,298,5785,2025-10-07,57.26,TV
44878,298,5816,2026-03-02,76.51,TV
44879,298,5872,2026-06-21,69.07,TV
44880,298,5881,2026-08-18,20.58,TV
44881,298,5900,2025-10-29,50.96,TV
44882,298,5902,2025-10-26,62.26,TV
44883,298,5941,2025-10-05,38.49,TV
44884,298,5942,2025-11-27,44.6,TV
44885,298,5943,2026-08-06,18.4,TV
44886,298,5945,2026-07-04,39.24,TV
44887,298,5952,2026-05-11,95.37,TV
44888,298,5954,2026-01-14,51.2,TV
44889,298,5956,2026-05-08,53.66,TV
44890,298,5971,2025-10-13,61.0,TV
44891,298,5989,2025-12-20,69.4,TV
44892,298,5991,2026-07-07,56.77,TV
44893,298,5992,2026-02-03,49.51,TV
44894,298,6006,2026-02-26,12.84,TV
44895,298,6016,2025-10-17,60.73,TV
44896,298,6059,2026-07-02,40.08,TV
44897,298,6188,2025-12-09,51.88,TV
44898,298,6213,2025-11-01,5.0,TV
44899,298,6218,2026-06-19,39.09,TV
44900,298,6264,2026-01-27,5.0,TV
44901,298,6281,2025-09-09,14.32,TV
44902,298,6283,2026-07-12,86.96,TV
44903,298,6287,2026-05-20,49.25,TV
44904,298,6294,2025-10-24,18.6,TV
44905,298,6297,2025-11-01,25.42,TV
44906,298,6333,2026-05-25,53.46,TV
44907,298,6338,2025-11-11,21.51,TV
44908,298,6350,2026-06-13,51.83,TV
44909,298,6365,2026-01-20,60.82,TV
44910,298,6367,2026-02-09,5.0,TV
44911,298,6373,2026-01-26,58.73,TV
44912,298,6377,2026-06-14,57.96,TV
44913,298,6378,2025-11-22,49.8,TV
44914,298,6385,2026-05-22,5.0,TV
44915,298,6440,2026-08-26,66.67,TV
44916,298,6503,2025-12-13,17.55,TV
44917,298,6534,2026-07-28,22.2,TV
44918,298,6535,2026-08-17,17.78,TV
44919,298,6537,2026-02-02,71.64,TV
44920,298,6539,2025-09-21,63.39,TV
44921,298,6541,2025-11-03,27.23,TV
44922,298,6548,2026-04-02,10.83,TV
44923,298,6554,2026-08-05,5.9,TV
44924,298,6564,2026-08-30,35.18,TV
44925,298,6586,2026-02-25,40.57,TV
44926,298,6620,2026-02-03,44.09,TV
44927,298,6702,2026-02-11,17.25,TV
44928,298,6708,2026-09-03,56.55,TV
44929,298,6709,2026-01-29,66.23,TV
44930,298,6711,2025-12-04,60.16,TV
44931,298,6754,2026-04-28,48.34,TV
44932,298,6773,2026-01-19,59.36,TV
44933,298,6807,2026-06-02,46.42,TV
44934,298,6811,2025-12-20,25.41,TV
44935,298,6863,2025-10-27,48.99,TV
44936,298,6867,2025-11-19,54.83,TV
44937,298,6870,2026-03-25,52.48,TV
44938,298,6874,2026-09-02,75.0,TV
44939,298,6879,2026-03-16,68.66,TV
44940,298,6881,2025-11-10,13.77,TV
44941,298,6942,2026-05-09,42.58,TV
44942,298,6953,2025-12-20,46.55,TV
44943,298,6957,2026-05-12,59.75,TV
44944,298,6959,2026-05-09,5.45,TV
44945,298,6979,2025-12-08,55.55,TV
44946,298,7022,2025-12-23,70.47,TV
44947,298,7048,2026-05-21,36.21,TV
44948,298,7090,2026-04-30,40.05,TV
44949,298,7099,2026-04-08,62.33,TV
44950,298,7147,2025-11-22,35.07,TV
44951,298,7150,2026-06-26,16.5,TV
44952,298,7153,2026-01-24,70.96,TV
44953,298,7155,2026-03-02,19.37,TV
44954,298,7162,2026-07-27,53.31,TV
44955,298,7173,2026-04-24,44.28,TV
44956,298,7254,2025-12-11,11.92,TV
44957,298,7257,2025-09-12,5.0,TV
44958,298,7285,2026-05-03,58.51,TV
44959,298,7293,2026-08-20,43.91,TV
44960,298,7317,2026-04-24,68.24,TV
44961,298,7323,2026-02-14,22.68,TV
44962,298,7325,2026-02-28,53.77,TV
44963,298,7346,2026-04-18,57.52,TV
44964,298,7361,2025-12-16,23.5,TV
44965,298,7367,2026-07-31,18.68,TV
44966,298,7371,2025-10-14,43.04,TV
44967,298,7373,2026-06-16,76.91,TV
44968,298,7438,2026-01-11,83.46,TV
44969,298,7451,2025-10-19,51.61,TV
44970,298,7454,2025-11-10,33.63,TV
44971,298,7458,2025-12-03,34.61,TV
44972,298,7460,2026-03-13,48.03,TV
44973,298,7926,2026-07-15,74.99,TV
44974,298,8132,2025-09-14,67.97,TV
44975,298,8361,2025-12-15,42.62,TV
44976,298,8368,2025-11-06,46.18,TV
44977,298,8370,2025-12-07,73.62,TV
44978,298,8372,2025-09-21,5.0,TV
44979,298,8376,2026-03-03,63.47,TV
44980,298,8464,2025-09-20,38.84,TV
44981,298,8528,2026-03-08,45.71,TV
44982,298,8529,2026-05-16,7.45,TV
44983,298,8531,2026-02-08,40.64,TV
44984,298,8533,2026-02-16,19.31,TV
44985,298,8622,2026-06-14,42.95,TV
44986,298,8636,2025-09-21,48.31,TV
44987,298,8641,2026-07-13,69.64,TV
44988,298,8784,2025-10-20,59.53,TV
44989,298,8807,2025-12-26,16.74,TV
44990,298,8810,2026-03-02,40.14,TV
44991,298,8814,2026-06-12,8.54,TV
44992,298,8873,2026-08-17,60.07,TV
44993,298,8907,2026-06-26,10.02,TV
44994,298,8914,2025-12-17,88.05,TV
44995,298,8917,2026-02-09,37.14,TV
44996,298,8937,2026-04-01,52.8,TV
44997,298,8949,2026-04-02,70.42,TV
44998,298,8950,2025-10-11,33.87,TV
44999,298,8957,2026-09-07,59.25,TV
45000,298,8958,2026-04-11,49.48,TV
45001,298,8961,2026-05-10,50.5,TV
45002,298,8966,2026-01-02,12.19,TV
45003,298,8969,2026-01-27,31.99,TV
45004,298,8972,2026-05-23,39.39,TV
45005,298,8983,2025-11-06,58.56,TV
45006,298,26471,2025-12-05,72.33,TV
45007,298,26887,2026-08-31,40.33,TV
45008,298,26903,2026-06-19,33.51,TV
45009,298,27156,2025-09-12,100.0,TV
45010,298,27773,2025-11-17,74.02,TV
45011,298,27808,2025-12-18,60.96,TV
45012,298,27904,2026-04-19,47.02,TV
45013,298,30707,2026-08-17,61.79,TV
45014,298,30793,2026-07-01,23.48,TV
45015,298,30810,2026-06-27,88.36,TV
45016,298,30812,2026-06-09,46.82,TV
45017,298,30825,2026-04-26,32.89,TV
45018,298,31225,2026-01-10,53.51,TV
45019,298,31685,2025-10-05,30.75,TV
45020,298,32031,2026-03-18,14.1,TV
45021,298,32587,2026-08-05,69.47,TV
45022,298,33145,2026-07-12,12.46,TV
45023,298,33493,2026-01-20,64.94,TV
45024,298,33495,2026-08-08,11.08,TV
45025,298,33646,2026-07-28,57.6,TV
45026,298,33794,2025-10-19,76.52,TV
45027,298,34048,2025-12-07,44.98,TV
45028,298,34150,2026-09-01,5.88,TV
45029,298,34336,2025-09-18,5.0,TV
45030,298,34405,2025-12-30,85.21,TV
45031,298,34437,2025-11-02,53.55,TV
45032,298,34523,2025-12-16,43.46,TV
45033,298,35836,2025-09-26,71.65,TV
45034,298,36401,2025-09-29,5.0,TV
45035,298,36525,2026-07-01,45.26,TV
45036,298,36535,2026-02-22,50.15,TV
45037,298,36537,2025-10-22,57.07,TV
45038,298,37380,2025-11-30,16.01,TV
45039,298,37384,2026-04-19,56.09,TV
45040,298,37729,2026-06-19,55.64,TV
45041,298,37733,2026-05-03,22.88,TV
45042,298,38038,2026-07-03,49.91,TV
45043,298,38061,2026-04-21,75.82,TV
45044,298,39183,2026-06-05,42.85,TV
45045,298,39444,2026-02-28,44.01,TV
45046,298,40732,2025-12-22,45.72,TV
45047,298,40815,2026-05-05,64.76,TV
45048,298,40819,2026-03-04,46.81,TV
45049,298,41569,2026-04-21,54.19,TV
45050,298,42011,2025-12-02,39.79,TV
45051,298,42725,2026-07-12,5.0,TV
45052,298,44191,2025-10-14,76.69,TV
45053,298,44199,2026-08-21,53.93,TV
45054,298,44840,2025-10-07,34.77,TV
45055,298,45447,2026-01-19,5.0,TV
45056,298,45499,2026-04-21,58.19,TV
45057,298,45666,2025-11-25,28.69,TV
45058,298,45672,2025-09-13,35.35,TV
45059,298,45720,2026-07-03,53.94,TV
45060,298,45722,2026-04-24,44.18,TV
45061,298,45726,2026-06-12,14.36,TV
45062,298,45728,2026-05-08,76.88,TV
45063,298,45732,2026-02-16,13.82,TV
45064,298,46578,2025-09-17,76.12,TV
45065,298,46723,2026-01-11,17.46,TV
45066,298,46970,2025-09-16,28.8,TV
45067,298,46972,2026-08-25,20.24,TV
45068,298,46976,2026-04-25,33.94,TV
45069,298,47122,2026-05-28,7.71,TV
45070,298,47518,2026-07-04,57.93,TV
45071,298,47610,2026-02-18,36.62,TV
45072,298,47640,2026-02-06,72.15,TV
45073,298,47997,2026-02-05,63.87,TV
45074,298,48304,2026-02-19,64.47,TV
45075,298,48322,2025-12-28,63.41,TV
45076,298,48385,2026-01-14,52.84,TV
45077,298,48516,2026-08-25,69.05,TV
45078,298,48738,2026-08-06,72.47,TV
45079,298,48774,2026-02-12,40.49,TV
45080,298,48780,2025-10-04,53.42,TV
45081,298,48877,2026-05-01,41.6,TV
45082,298,49276,2026-04-19,19.15,TV
45083,298,49396,2026-05-24,89.51,TV
45084,298,49651,2026-05-18,84.75,TV
45085,298,50610,2025-10-01,78.17,TV
45086,298,50872,2025-12-03,52.94,TV
45087,298,50912,2026-03-01,39.46,TV
45088,298,51084,2026-05-26,17.99,TV
45089,298,51255,2026-03-04,43.89,TV
45090,298,51412,2025-10-12,5.0,TV
45091,298,51540,2026-01-27,71.87,TV
45092,298,51662,2026-07-03,57.34,TV
45093,298,52245,2026-03-26,5.0,TV
45094,298,52281,2026-06-12,43.99,TV
45095,298,52319,2025-10-08,55.35,TV
45096,298,52328,2026-01-29,59.68,TV
45097,298,52458,2026-03-27,67.46,TV
45098,298,52722,2025-09-28,43.85,TV
45099,298,52885,2025-12-29,86.75,TV
45100,298,52973,2026-06-25,54.17,TV
45101,298,53125,2026-04-20,40.27,TV
45102,298,53318,2025-11-04,49.18,TV
45103,298,53519,2026-08-12,66.84,TV
45104,298,53894,2026-01-11,67.82,TV
45105,298,53972,2025-09-20,54.62,TV
45106,298,53993,2025-10-26,5.0,TV
45107,298,53996,2025-11-27,36.15,TV
45108,298,54001,2026-01-29,45.17,TV
45109,298,54004,2026-05-27,27.95,TV
45110,298,54256,2026-04-17,52.69,TV
45111,298,54259,2026-01-08,51.82,TV
45112,298,54272,2026-06-21,72.04,TV
45113,298,54281,2026-08-25,80.9,TV
45114,298,54503,2026-05-21,83.0,TV
45115,298,54745,2025-10-18,58.07,TV
45116,298,54934,2026-08-10,27.99,TV
45117,298,54995,2026-06-17,48.7,TV
45118,298,55118,2025-09-28,23.08,TV
45119,298,55241,2026-02-13,5.0,TV
45120,298,55247,2025-09-30,48.08,TV
45121,298,55261,2026-05-20,32.92,TV
45122,298,55269,2026-08-19,58.22,TV
45123,298,55280,2025-11-15,5.0,TV
45124,298,55290,2026-01-08,57.75,TV
45125,298,55292,2026-04-04,5.0,TV
45126,298,55830,2025-11-22,51.14,TV
45127,298,55995,2026-01-07,42.82,TV
45128,298,56012,2025-11-05,59.58,TV
45129,298,56251,2026-01-25,63.52,TV
45130,298,56367,2026-04-26,88.65,TV
45131,298,56587,2026-02-04,33.07,TV
45132,298,56715,2026-08-04,62.16,TV
45133,298,56775,2025-12-03,29.39,TV
45134,298,56801,2026-04-19,45.73,TV
45135,298,56941,2026-01-04,12.85,TV
45136,298,57368,2025-09-24,35.46,TV
45137,298,57504,2025-10-06,91.1,TV
45138,298,57640,2026-08-17,88.55,TV
45139,298,57669,2026-03-11,44.44,TV
45140,298,57951,2026-05-22,12.81,TV
45141,298,58047,2026-01-13,35.06,TV
45142,298,58156,2026-05-28,22.3,TV
45143,298,58162,2026-01-16,46.69,TV
45144,298,58315,2026-05-26,5.0,TV
45145,298,58559,2025-09-22,70.1,TV
45146,298,58655,2025-11-14,26.04,TV
45147,298,58806,2026-04-30,53.38,TV
45148,298,58998,2025-12-22,65.63,TV
45149,298,59022,2025-11-25,57.24,TV
45150,298,59258,2026-08-12,14.68,TV
45151,298,59315,2025-12-22,84.27,TV
45152,298,59421,2025-09-23,5.0,TV
45153,298,59615,2026-07-04,79.42,TV
45154,298,59725,2026-09-05,5.0,TV
45155,298,59900,2026-06-09,46.54,TV
45156,298,60040,2026-06-14,50.79,TV
45157,298,60074,2026-01-25,18.6,TV
45158,298,60161,2026-07-01,84.78,TV
45159,298,60293,2026-03-24,43.84,TV
45160,298,60684,2025-11-22,69.87,TV
45161,298,60756,2026-06-12,72.14,TV
45162,298,60950,2026-04-01,85.72,TV
45163,298,61024,2025-10-23,41.04,TV
45164,298,61132,2025-10-26,59.88,TV
45165,298,61160,2026-01-18,42.67,TV
45166,298,61250,2025-09-18,10.13,TV
45167,298,61255,2026-01-28,26.19,TV
45168,298,61323,2026-05-31,77.39,TV
45169,298,61729,2026-04-28,10.86,TV
45170,298,62113,2026-06-13,33.17,TV
45171,298,62155,2026-03-22,19.56,TV
45172,298,62250,2026-04-11,44.74,TV
45173,298,62434,2026-04-23,27.83,TV
45174,298,62511,2025-11-02,37.74,TV
45175,298,62849,2026-09-04,66.08,TV
45176,298,62956,2025-10-13,73.76,TV
45177,298,63082,2026-04-19,24.96,TV
45178,298,63113,2026-08-11,28.47,TV
45179,298,63131,2026-08-10,78.42,TV
45180,298,63479,2025-10-24,44.93,TV
45181,298,63992,2026-06-14,18.27,TV
45182,298,64231,2026-05-29,50.86,TV
45183,298,64285,2026-02-17,57.59,TV
45184,298,64614,2025-09-19,61.35,TV
45185,298,64839,2025-09-14,55.0,TV
45186,298,64969,2025-10-17,69.79,TV
45187,298,65261,2026-05-06,74.69,TV
45188,298,65514,2026-09-01,45.79,TV
45189,298,65642,2025-11-04,94.18,TV
45190,298,65982,2026-02-11,71.27,TV
45191,298,66297,2025-10-15,77.32,TV
45192,298,66371,2026-05-01,58.36,TV
45193,298,66509,2026-06-02,57.17,TV
45194,298,67087,2026-08-04,81.86,TV
45195,298,67255,2026-01-30,28.18,TV
45196,298,67267,2026-07-24,38.9,TV
45197,298,67695,2026-02-06,5.0,TV
45198,298,67734,2025-10-08,60.94,TV
45199,298,67799,2026-04-22,6.05,TV
45200,298,68073,2026-03-13,19.06,TV
45201,298,68157,2026-09-01,59.24,TV
45202,298,68237,2026-05-28,61.56,TV
45203,298,68319,2026-05-13,45.16,TV
45204,298,68554,2026-02-23,5.0,TV
45205,298,68600,2026-08-20,39.85,TV
45206,298,68659,2025-09-27,25.08,TV
45207,298,68793,2026-01-07,26.74,TV
45208,298,68954,2026-04-09,57.69,TV
45209,298,69069,2026-09-01,17.4,TV
45210,298,69122,2026-05-15,52.56,TV
45211,298,69436,2025-11-04,14.8,TV
45212,298,69524,2025-09-18,78.92,TV
45213,298,69526,2026-01-09,24.25,TV
45214,298,69606,2025-11-21,24.96,TV
45215,298,69644,2026-03-05,23.12,TV
45216,298,69757,2026-07-30,42.92,TV
45217,298,69844,2025-10-17,60.47,TV
45218,298,70641,2026-08-01,6.11,TV
45219,298,70663,2026-02-15,45.4,TV
45220,298,71135,2025-09-15,45.44,TV
45221,298,71205,2025-11-16,31.42,TV
45222,298,71248,2025-11-11,27.71,TV
45223,298,71264,2025-12-31,65.47,TV
45224,298,71282,2026-01-06,60.2,TV
45225,298,71429,2026-04-16,33.84,TV
45226,298,71518,2025-10-12,14.07,TV
45227,298,71520,2026-06-01,19.52,TV
45228,298,71745,2026-07-25,23.41,TV
45229,298,71899,2026-05-04,60.11,TV
45230,298,72011,2026-07-05,27.83,TV
45231,298,72226,2025-09-07,32.1,TV
45232,298,72405,2025-10-05,38.34,TV
45233,298,72641,2026-03-08,32.21,TV
45234,298,72998,2026-01-13,76.96,TV
45235,298,73017,2026-03-05,51.91,TV
45236,298,73266,2026-08-05,12.67,TV
45237,298,73319,2026-02-15,9.77,TV
45238,298,74275,2026-04-05,9.51,TV
45239,298,74452,2026-04-04,9.33,TV
45240,298,74458,2026-08-11,57.14,TV
45241,298,74532,2025-11-16,5.0,TV
45242,298,74789,2025-09-16,16.89,TV
45243,298,74916,2026-08-22,50.69,TV
45244,298,74946,2025-11-14,5.0,TV
45245,298,76060,2026-01-06,53.8,TV
45246,298,76077,2026-08-25,61.14,TV
45247,298,76093,2025-11-11,51.28,TV
45248,298,76175,2025-10-07,21.61,TV
45249,298,76251,2026-02-26,26.84,TV
45250,298,77561,2026-06-18,63.15,TV
45251,298,78039,2026-05-12,10.37,TV
45252,298,78209,2026-07-09,53.14,TV
45253,298,78574,2026-06-28,38.49,TV
45254,298,79008,2025-12-19,69.98,TV
45255,298,79091,2025-09-14,50.79,TV
45256,298,79132,2026-07-05,74.41,TV
45257,298,79134,2026-06-21,41.07,TV
45258,298,79553,2025-10-12,5.0,TV
45259,298,79592,2026-03-18,21.38,TV
45260,298,79695,2025-12-13,51.11,TV
45261,298,79702,2026-07-07,53.0,TV
45262,298,80166,2025-09-27,28.29,TV
45263,298,80219,2026-05-29,41.84,TV
45264,298,80463,2026-01-18,28.3,TV
45265,298,80489,2025-10-31,66.14,TV
45266,298,80549,2026-04-20,50.09,TV
45267,298,80693,2026-05-13,15.45,TV
45268,298,80860,2026-08-24,5.0,TV
45269,298,81018,2025-10-21,33.04,TV
45270,298,81156,2026-05-19,55.53,TV
45271,298,81537,2026-02-09,49.88,TV
45272,298,81784,2025-11-27,36.27,TV
45273,298,81834,2025-09-18,49.3,TV
45274,298,81845,2026-04-01,49.21,TV
45275,298,81932,2026-07-04,76.99,TV
45276,298,82852,2026-05-17,10.29,TV
45277,298,83613,2026-09-05,33.06,TV
45278,298,84152,2026-03-11,46.66,TV
45279,298,84374,2026-03-25,5.13,TV
45280,298,84615,2025-11-03,29.21,TV
45281,298,84772,2026-01-09,6.05,TV
45282,298,84944,2026-07-15,35.42,TV
45283,298,84954,2026-04-29,10.37,TV
45284,298,85022,2026-04-14,45.2,TV
45285,298,85367,2026-06-10,5.0,TV
45286,298,85401,2025-11-09,58.32,TV
45287,298,85780,2026-02-07,46.48,TV
45288,298,85881,2025-12-25,51.08,TV
45289,298,86320,2026-06-19,5.0,TV
45290,298,86332,2025-10-20,65.91,TV
45291,298,86345,2026-07-09,74.2,TV
45292,298,86347,2026-04-16,46.66,TV
45293,298,86377,2026-05-15,70.92,TV
45294,298,86833,2026-03-28,59.85,TV
45295,298,86880,2026-05-30,42.99,TV
45296,298,86882,2026-07-07,53.16,TV
45297,298,86911,2026-04-21,47.97,TV
45298,298,87232,2026-06-29,66.44,TV
45299,298,87234,2026-06-21,77.8,TV
45300,298,87298,2025-10-28,20.61,TV
45301,298,87306,2026-05-14,60.13,TV
45302,298,87485,2026-06-01,5.0,TV
45303,298,87520,2025-10-20,31.29,TV
45304,298,87869,2026-02-18,44.93,TV
45305,298,88125,2026-04-30,66.62,TV
45306,298,88129,2026-05-07,70.15,TV
45307,298,88140,2026-09-01,75.41,TV
45308,298,88163,2025-10-24,46.47,TV
45309,298,88405,2025-11-07,5.0,TV
45310,298,88744,2026-06-16,81.65,TV
45311,298,88746,2026-03-30,50.01,TV
45312,298,88785,2026-01-18,5.0,TV
45313,298,88810,2025-12-19,17.63,TV
45314,298,88812,2025-11-29,30.81,TV
45315,298,89087,2026-04-25,5.0,TV
45316,298,89190,2026-03-12,5.0,TV
45317,298,89492,2025-11-04,51.81,TV
45318,298,89745,2026-01-05,73.16,TV
45319,298,89864,2025-09-15,75.81,TV
45320,298,90249,2025-09-16,16.27,TV
45321,298,90376,2026-07-03,60.24,TV
45322,298,90531,2026-07-15,69.17,TV
45323,298,90888,2026-01-27,13.77,TV
45324,298,91094,2026-01-04,16.37,TV
45325,298,91128,2026-06-24,50.32,TV
45326,298,91323,2026-08-16,36.22,TV
45327,298,91529,2026-05-30,66.92,TV
45328,298,91542,2026-07-12,76.88,TV
45329,298,91622,2026-04-17,5.0,TV
45330,298,91630,2026-07-01,84.21,TV
45331,298,91658,2025-12-27,24.7,TV
45332,298,91976,2025-10-29,49.27,TV
45333,298,92420,2026-05-15,65.63,TV
45334,298,92535,2026-07-09,79.3,TV
45335,298,93270,2025-10-26,18.91,TV
45336,298,93363,2026-08-31,60.09,TV
45337,298,93443,2025-09-12,48.79,TV
45338,298,93510,2026-02-20,35.53,TV
45339,298,93721,2026-05-17,77.47,TV
45340,298,93840,2025-10-13,65.73,TV
45341,298,94677,2025-12-26,45.93,TV
45342,298,94777,2025-10-30,49.99,TV
45343,298,94864,2026-08-22,87.47,TV
45344,298,94953,2026-03-08,39.62,TV
45345,298,94959,2026-02-02,56.32,TV
45346,298,95088,2026-04-23,67.57,TV
45347,298,95441,2026-06-21,32.67,TV
45348,298,95510,2026-03-29,37.2,TV
45349,298,96588,2026-03-28,74.67,TV
45350,298,96610,2025-11-26,83.88,TV
45351,298,96616,2026-08-21,46.62,TV
45352,298,96737,2026-01-18,71.7,TV
45353,298,96821,2026-06-12,65.48,TV
45354,298,97304,2026-01-25,51.89,TV
45355,298,97306,2026-09-01,76.61,TV
45356,298,97836,2025-12-09,15.16,TV
45357,298,97921,2026-05-01,65.87,TV
45358,298,98809,2026-05-19,60.56,TV
45359,298,99114,2025-10-09,71.11,TV
45360,298,99813,2026-07-08,79.15,TV
45361,298,100163,2025-12-28,6.25,TV
45362,298,101025,2026-08-17,20.65,TV
45363,298,101112,2025-10-07,30.34,TV
45364,298,101864,2025-11-19,10.02,TV
45365,298,102033,2026-05-17,35.96,TV
45366,298,102123,2026-04-04,34.24,TV
45367,298,102125,2026-06-02,70.1,TV
45368,298,102481,2026-07-02,16.09,TV
45369,298,102993,2026-08-18,67.69,TV
45370,298,103042,2026-03-08,75.9,TV
45371,298,103048,2026-03-27,65.28,TV
45372,298,103141,2025-09-22,57.35,TV
45373,298,103228,2026-02-13,68.73,TV
45374,298,103249,2025-12-04,56.35,TV
45375,298,103341,2025-12-12,47.31,TV
45376,298,103539,2026-03-19,62.38,TV
45377,298,103772,2026-08-27,60.16,TV
45378,298,103980,2026-04-10,51.68,TV
45379,298,103984,2026-06-24,55.5,TV
45380,298,104069,2026-03-02,74.81,TV
45381,298,104211,2025-09-21,41.43,TV
45382,298,104241,2026-05-28,60.62,TV
45383,298,104283,2026-03-02,60.25,TV
45384,298,104374,2026-05-06,69.66,TV
45385,298,104863,2026-06-24,10.98,TV
45386,298,105037,2026-02-21,26.54,TV
45387,298,105213,2026-07-05,45.71,TV
